ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual
E63ADC9EBE75A909,classic_bike,12/08/2021 16:39,12/08/2021 16:54,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
4CE38C5C2CF83CCA,classic_bike,12/13/2021 17:16,12/13/2021 17:32,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
B5FE60B0FF050D11,electric_bike,12/07/2021 16:42,12/07/2021 16:57,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
E25896D6C7FA7E73,classic_bike,12/29/2021 15:34,12/29/2021 16:05,Clinton St & Roosevelt Rd,Field Blvd & South Water St,casual
3F322DF1D1414A89,classic_bike,12/30/2021 15:40,12/30/2021 15:59,St. Clair St & Erie St,Canal St & Monroe St,member
68A6B8522DDF6F5F,electric_bike,12/12/2021 13:41,12/12/2021 13:48,New St & Illinois St,Field Blvd & South Water St,casual
73D66D3861AE7002,electric_bike,12/24/2021 15:18,12/24/2021 15:28,Jefferson St & Monroe St,Delano Ct & Roosevelt Rd,member
DFF09326321B216D,classic_bike,12/20/2021 16:45,12/20/2021 16:48,Halsted St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,member
5E1D434D241F9F33,classic_bike,12/29/2021 12:43,12/29/2021 12:48,Clinton St & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
B6A0A8FA6C980B3C,electric_bike,12/31/2021 12:18,12/31/2021 12:32,California Ave & Milwaukee Ave,Western Ave & Roscoe St,member
DB269A8AB7ACA857,electric_bike,12/15/2021 15:32,12/15/2021 15:35,Ogden Ave & Race Ave,Ashland Ave & Chicago Ave,member
E8699E05D0BEBF24,classic_bike,12/05/2021 9:12,12/05/2021 9:18,Ogden Ave & Race Ave,Aberdeen St & Randolph St,member
493D6B3A5686337D,classic_bike,12/03/2021 15:07,12/03/2021 15:13,Ogden Ave & Race Ave,Aberdeen St & Randolph St,member
548428E447C621A1,classic_bike,12/16/2021 7:46,12/16/2021 8:00,Ashland Ave & Augusta Blvd,Canal St & Monroe St,member
293036F9A2A76492,electric_bike,12/03/2021 19:10,12/03/2021 19:45,Evanston Civic Center,Talman Ave & Addison St,member
9559DA34BFF318C4,electric_bike,12/03/2021 17:45,12/03/2021 18:06,Ashland Ave & 63rd St,Vernon Ave & 75th St,casual
9775A4D9564C5866,electric_bike,12/15/2021 16:30,12/15/2021 16:33,California Ave & Fletcher St,Elston Ave & Henderson St,member
E12CCB4F8F11D716,classic_bike,12/03/2021 7:05,12/03/2021 7:20,Cityfront Plaza Dr & Pioneer Ct,Delano Ct & Roosevelt Rd,member
022A4850D42CE145,classic_bike,12/20/2021 10:33,12/20/2021 10:54,Sheffield Ave & Wellington Ave,Aberdeen St & Randolph St,member
E9D1B4E6E6D54AD7,electric_bike,12/15/2021 7:55,12/15/2021 8:09,Cityfront Plaza Dr & Pioneer Ct,Aberdeen St & Randolph St,member
1EC1C32E4E9F7EC6,electric_bike,12/13/2021 16:43,12/13/2021 16:47,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,member
21D62DBA9F8FA8BF,classic_bike,12/16/2021 14:18,12/16/2021 14:26,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,member
0267E66765A8892D,classic_bike,12/04/2021 1:54,12/04/2021 2:00,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,member
61BF1B8770FBFD53,classic_bike,12/09/2021 16:46,12/09/2021 16:50,Clinton St & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
08F67FEA53C8B898,classic_bike,12/30/2021 20:39,12/30/2021 20:50,Wood St & Chicago Ave,Ashland Ave & Chicago Ave,member
4C7C92B15AA5053F,classic_bike,12/18/2021 12:49,12/18/2021 13:11,Calumet Ave & 18th St,Field Blvd & South Water St,member
1A2F2899D67FE416,classic_bike,12/16/2021 19:36,12/16/2021 19:49,Damen Ave & Cortland St,Western Ave & Roscoe St,member
72FAD8EA59D094F6,electric_bike,12/18/2021 22:27,12/18/2021 22:29,Indiana Ave & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
9C054D73CAC984DC,classic_bike,12/01/2021 18:03,12/01/2021 18:13,Wood St & Chicago Ave,Ashland Ave & Chicago Ave,member
B96CC8752BDBC606,classic_bike,12/22/2021 19:38,12/22/2021 19:48,Wood St & Chicago Ave,Ashland Ave & Chicago Ave,member
6B6D79171342E5A2,classic_bike,12/31/2021 13:25,12/31/2021 13:30,Indiana Ave & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
99C1A8BCC176EC99,docked_bike,12/31/2021 16:55,12/31/2021 17:13,DuSable Lake Shore Dr & Monroe St,Field Blvd & South Water St,casual
7B0BB4FA8DE2609D,classic_bike,12/09/2021 16:20,12/09/2021 16:39,State St & Pearson St,Wells St & Polk St,member
3D637803BAC012F8,electric_bike,12/07/2021 17:40,12/07/2021 17:45,Aberdeen St & Monroe St,Canal St & Monroe St,member
1A3D4C97CA243BD4,electric_bike,12/06/2021 11:33,12/06/2021 11:37,Clark St & Lake St,Clark St & Chicago Ave,member
C36722FADE5AAA3A,electric_bike,12/20/2021 18:33,12/20/2021 18:42,State St & Randolph St,Clark St & Chicago Ave,casual
0D76A09FBB765673,electric_bike,12/03/2021 7:59,12/03/2021 7:59,Clark St & Chicago Ave,Clark St & Chicago Ave,member
D0B7E3524EC0964B,electric_bike,12/14/2021 17:27,12/14/2021 17:30,Orleans St & Chestnut St (NEXT Apts),Clark St & Chicago Ave,member
E3A1FB0C05642E2A,classic_bike,12/11/2021 15:42,12/11/2021 15:56,Aberdeen St & Randolph St,Clark St & Chicago Ave,member
9991E9D8CA08182A,electric_bike,12/03/2021 10:06,12/03/2021 10:08,Central Park Ave & Elbridge Ave,Central Park Ave & Elbridge Ave,casual
C4778919BF66F8D4,electric_bike,12/27/2021 15:55,12/27/2021 16:08,Blue Island Ave & 18th St,Delano Ct & Roosevelt Rd,casual
E85B3E2AB4B259B0,classic_bike,12/09/2021 8:04,12/09/2021 8:06,Aberdeen St & Monroe St,Aberdeen St & Randolph St,member
39C18FE60362028B,classic_bike,12/21/2021 9:58,12/21/2021 9:59,Wells St & Polk St,Wells St & Polk St,member
0CD73708F70B982A,electric_bike,12/02/2021 4:58,12/02/2021 4:59,Wells St & Polk St,Wells St & Polk St,member
6E02AA746ED2845E,electric_bike,12/02/2021 4:55,12/02/2021 4:57,Wells St & Polk St,Wells St & Polk St,member
20FC316B5ACAE84A,electric_bike,12/04/2021 15:25,12/04/2021 15:29,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,member
2A4B055D05487A5D,classic_bike,12/09/2021 15:54,12/09/2021 16:01,Fairbanks St & Superior St,Clark St & Chicago Ave,member
8953682E74A87BEB,electric_bike,12/14/2021 22:17,12/14/2021 22:17,Wells St & Polk St,Wells St & Polk St,member
2088929690DCCCC9,electric_bike,12/28/2021 15:11,12/28/2021 15:27,Central Park Ave & Elbridge Ave,Central Park Ave & Elbridge Ave,member
72673B8921DB2CAA,electric_bike,12/21/2021 18:02,12/21/2021 18:13,Honore St & Division St,Clark St & Chicago Ave,member
08490C32FABED042,classic_bike,12/19/2021 22:09,12/19/2021 22:11,State St & Pearson St,Clark St & Chicago Ave,member
AD02B089AD874BDC,classic_bike,12/09/2021 12:23,12/09/2021 12:33,Clark St & Lake St,Wells St & Polk St,member
125652079CDFE100,classic_bike,12/09/2021 14:43,12/09/2021 14:53,Aberdeen St & Monroe St,Aberdeen St & Randolph St,member
B6CE691268F037B6,classic_bike,12/16/2021 8:02,12/16/2021 8:04,Aberdeen St & Monroe St,Aberdeen St & Randolph St,member
B66DD66FDB21AC57,classic_bike,12/17/2021 11:24,12/17/2021 11:36,State St & Randolph St,Clark St & Chicago Ave,member
50951674938AE21D,classic_bike,12/03/2021 18:13,12/03/2021 18:31,Leavitt St & Lawrence Ave,St. Louis Ave & Balmoral Ave,member
531BB183636252BB,electric_bike,12/08/2021 8:14,12/08/2021 8:27,Canal St & Jackson Blvd,Indiana Ave & 26th St,member
D75CABFC315A0702,classic_bike,12/21/2021 6:39,12/21/2021 6:43,Canal St & Jackson Blvd,Wells St & Polk St,member
23EDDA5AAD65C33A,electric_bike,12/05/2021 0:46,12/05/2021 0:55,N Green St & W Lake St,Clark St & Chicago Ave,member
DD6475EABCE6EDCA,classic_bike,12/22/2021 19:27,12/22/2021 19:35,,Clark St & Chicago Ave,casual
9539F3E695EA63A6,electric_bike,12/05/2021 1:48,12/05/2021 1:51,,Canal St & Monroe St,member
105B505F6E27003E,classic_bike,12/31/2021 17:22,12/31/2021 17:39,,Clark St & Chicago Ave,member
5B2AD357BE247C73,classic_bike,12/02/2021 16:41,12/02/2021 16:49,,Clark St & Chicago Ave,member
E941F1E270D2B104,electric_bike,12/02/2021 17:06,12/02/2021 17:19,N Green St & W Lake St,Clark St & Chicago Ave,member
62BB1C9D38120BB3,electric_bike,12/10/2021 8:28,12/10/2021 8:30,Aberdeen St & Monroe St,Aberdeen St & Randolph St,member
DFA507A454CF752C,electric_bike,12/05/2021 15:13,12/05/2021 15:21,Indiana Ave & Roosevelt Rd,Wells St & Polk St,member
EE0B4337DF1D1F36,classic_bike,12/14/2021 17:43,12/14/2021 17:48,Michigan Ave & 18th St,Indiana Ave & 26th St,member
3165BDDF487C6CAC,electric_bike,12/17/2021 12:18,12/17/2021 12:22,Franklin St & Illinois St,Clark St & Chicago Ave,member
6244D3B6E4F417B0,classic_bike,12/19/2021 15:29,12/19/2021 15:51,Canal St & Taylor St,Aberdeen St & Randolph St,member
04D71F66BF8E774C,electric_bike,12/13/2021 14:55,12/13/2021 15:00,New St & Illinois St,Field Blvd & South Water St,member
72D40D0A199855E8,classic_bike,12/16/2021 18:47,12/16/2021 18:49,State St & Pearson St,Clark St & Chicago Ave,member
26F24554AC63EF99,classic_bike,12/11/2021 13:44,12/11/2021 13:59,State St & Pearson St,Wells St & Polk St,member
C60C247E12296149,classic_bike,12/28/2021 17:06,12/28/2021 17:06,Wells St & Polk St,Wells St & Polk St,member
58782CDF9A447D89,electric_bike,12/25/2021 13:27,12/25/2021 14:13,Wells St & Polk St,Wells St & Polk St,member
4CE09FDE5087E11D,electric_bike,12/09/2021 9:43,12/09/2021 9:47,Orleans St & Hubbard St,Canal St & Monroe St,member
32DD9D9974617558,classic_bike,12/14/2021 19:14,12/14/2021 19:19,Michigan Ave & Washington St,Canal St & Monroe St,member
CBF24B06DEE57F52,electric_bike,12/02/2021 9:41,12/02/2021 9:50,Michigan Ave & Washington St,Aberdeen St & Randolph St,casual
D9B12022BC32DD41,classic_bike,12/14/2021 9:22,12/14/2021 9:31,Clark St & Lake St,Wells St & Polk St,member
C8C75282CFFAB5AA,classic_bike,12/03/2021 15:13,12/03/2021 15:14,State St & Pearson St,Clark St & Chicago Ave,member
6930D13BCE7714EA,electric_bike,12/23/2021 1:19,12/23/2021 1:21,Clinton St & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
26C22D77139B31D3,electric_bike,12/29/2021 1:11,12/29/2021 1:12,Clark St & Chicago Ave,Clark St & Chicago Ave,member
09EF364CC99FBCEB,electric_bike,12/02/2021 20:20,12/02/2021 20:31,Columbus Dr & Randolph St,Wells St & Polk St,member
350AD6EA1E756A0D,classic_bike,12/27/2021 15:18,12/27/2021 15:35,Columbus Dr & Randolph St,Wells St & Polk St,member
76537B995AAB872F,electric_bike,12/02/2021 16:59,12/02/2021 17:10,Wood St & Taylor St (Temp),Wells St & Polk St,member
24B706881715F3F4,electric_bike,12/05/2021 21:53,12/05/2021 21:58,Ogden Ave & Chicago Ave,Clark St & Chicago Ave,member
85DD4CF309D992DC,classic_bike,12/13/2021 15:46,12/13/2021 15:53,Loomis St & Lexington St,Wood St & Taylor St (Temp),member
77D9CA9260F4392E,electric_bike,12/20/2021 13:20,12/20/2021 13:31,Columbus Dr & Randolph St,Clark St & Chicago Ave,casual
94BA1287B3E5B64A,electric_bike,12/17/2021 14:48,12/17/2021 14:57,Ogden Ave & Chicago Ave,Clark St & Chicago Ave,casual
241DE9B2C153E747,classic_bike,12/02/2021 17:46,12/02/2021 17:55,Ogden Ave & Chicago Ave,Clark St & Chicago Ave,member
2E6827EAED47575E,electric_bike,12/06/2021 11:47,12/06/2021 12:03,Ogden Ave & Chicago Ave,Wells St & Polk St,member
8C31C4EE3E2CD61D,electric_bike,12/15/2021 9:53,12/15/2021 9:57,Indiana Ave & 26th St,Indiana Ave & 26th St,member
57CA0D93E84264E0,classic_bike,12/01/2021 18:14,12/01/2021 18:15,Clark St & Chicago Ave,Clark St & Chicago Ave,member
5FC1A7A6F3FB1F95,electric_bike,12/31/2021 15:03,12/31/2021 15:27,Wells St & Polk St,Wells St & Polk St,member
7FE53D0785143A2E,classic_bike,12/12/2021 19:49,12/12/2021 19:57,LaSalle St & Washington St,Wells St & Polk St,member
120B27D2ED3C8ADE,electric_bike,12/14/2021 9:04,12/14/2021 9:10,Clark St & Lake St,Aberdeen St & Randolph St,member
66C13CA9BB65DD7B,classic_bike,12/22/2021 14:20,12/22/2021 14:34,Noble St & Milwaukee Ave,Clark St & Chicago Ave,member
445608E98A8242D7,classic_bike,12/02/2021 10:03,12/02/2021 10:13,Paulina St & 18th St,Wood St & Taylor St (Temp),member
F751ABE2680FA057,electric_bike,12/24/2021 11:37,12/24/2021 11:47,900 W Harrison St,Wells St & Polk St,member
BE7E0D9D0EE0C725,classic_bike,12/07/2021 17:34,12/07/2021 17:51,Aberdeen St & Monroe St,Clark St & Chicago Ave,member
38020528185CE1B7,classic_bike,12/01/2021 7:21,12/01/2021 7:43,Damen Ave & Charleston St,Wood St & Taylor St (Temp),member
AD8461B8E2B6098E,classic_bike,12/09/2021 22:43,12/09/2021 23:21,Winthrop Ave & Lawrence Ave,Clark St & Chicago Ave,casual
07E48EDC91398CAA,docked_bike,12/04/2021 16:26,12/04/2021 16:37,Wells St & Evergreen Ave,Clark St & Chicago Ave,casual
2D1EFF1DFC78C004,electric_bike,12/09/2021 12:41,12/09/2021 12:47,Canal St & Taylor St,Wells St & Polk St,member
6B2482BE10C5A863,electric_bike,12/14/2021 16:15,12/14/2021 16:26,Dearborn St & Van Buren St,Clark St & Chicago Ave,member
39F2ED3CFB41D50D,classic_bike,12/08/2021 19:27,12/08/2021 19:29,Dearborn St & Erie St,Clark St & Chicago Ave,member
4C58C0889C4B34B9,classic_bike,12/04/2021 16:42,12/04/2021 16:51,Michigan Ave & 18th St,Wells St & Polk St,member
683AF37804AB6286,classic_bike,12/02/2021 17:16,12/02/2021 17:27,Michigan Ave & 18th St,Wells St & Polk St,member
81593610BFBA2ED1,electric_bike,12/01/2021 15:32,12/01/2021 15:38,May St & Taylor St,Wood St & Taylor St (Temp),member
8B69353D5380D018,classic_bike,12/23/2021 22:20,12/23/2021 22:30,May St & Taylor St,Wood St & Taylor St (Temp),member
CB34A05F3726D562,classic_bike,12/18/2021 14:52,12/18/2021 14:59,May St & Taylor St,Wood St & Taylor St (Temp),member
08CA2AA9DEA5BC97,classic_bike,12/29/2021 19:33,12/29/2021 19:39,May St & Taylor St,Wood St & Taylor St (Temp),member
C8FAC3AA31D8820F,classic_bike,12/17/2021 17:44,12/17/2021 17:44,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,member
1A62A570BB5BCE79,classic_bike,12/19/2021 14:07,12/19/2021 14:16,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,member
5F3525A98113F6B7,electric_bike,12/15/2021 20:18,12/15/2021 20:42,Clark St & Armitage Ave,Wells St & Polk St,member
6E8BE24E6B82C273,classic_bike,12/04/2021 23:03,12/04/2021 23:17,Clark St & Newport St,Winthrop Ave & Lawrence Ave,member
86EBD5D9F706CD2B,electric_bike,12/10/2021 9:01,12/10/2021 9:12,Clinton St & Madison St,Wood St & Taylor St (Temp),casual
04D55598CA387828,electric_bike,12/04/2021 14:59,12/04/2021 15:06,Damen Ave & Leland Ave,Winthrop Ave & Lawrence Ave,casual
C7BE9C58FFA7962D,classic_bike,12/06/2021 9:33,12/06/2021 9:41,Loomis St & Lexington St,Wood St & Taylor St (Temp),
9FA0D1FBCE44DCA6,electric_bike,12/07/2021 12:59,12/07/2021 13:03,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,
1D7584DBFC6ADD1B,classic_bike,12/06/2021 11:32,12/06/2021 11:39,Sheridan Rd & Montrose Ave,Winthrop Ave & Lawrence Ave,
589BFC541D6BFC69,electric_bike,12/31/2021 20:15,12/31/2021 20:49,Smith Park,Winthrop Ave & Lawrence Ave,
4B1BF60EB8F154A0,electric_bike,12/03/2021 19:07,12/03/2021 19:20,Broadway & Thorndale Ave,Winthrop Ave & Lawrence Ave,
2634E3067B4247DA,classic_bike,12/16/2021 21:34,12/16/2021 21:45,May St & Taylor St,Wood St & Taylor St (Temp),member
B0026D366DBA8366,classic_bike,12/29/2021 16:48,12/29/2021 16:55,May St & Taylor St,Wood St & Taylor St (Temp),member
C6A3B695663BAF40,classic_bike,12/16/2021 16:55,12/16/2021 17:28,Western Ave & Monroe St,Wood St & Taylor St (Temp),member
657A7A2A7F1FAC63,classic_bike,12/15/2021 12:15,12/15/2021 12:26,Broadway & Ridge Ave,Winthrop Ave & Lawrence Ave,casual
AC7A2B0BFF15BE26,electric_bike,12/16/2021 9:21,12/16/2021 9:32,Smith Park,Wood St & Taylor St (Temp),member
87F9F79B656416FA,electric_bike,12/16/2021 10:02,12/16/2021 10:03,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,member
62D126DB350CB90D,electric_bike,12/21/2021 1:46,12/21/2021 2:07,Montrose Harbor,Winthrop Ave & Lawrence Ave,member
9CA7897B611CF839,classic_bike,12/10/2021 10:31,12/10/2021 10:41,Winthrop Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,member
CCD6C5F41F61E395,electric_bike,12/18/2021 17:07,12/18/2021 17:21,Seeley Ave & Roscoe St,Winthrop Ave & Lawrence Ave,member
7D920D9F1256AE4B,electric_bike,12/27/2021 19:03,12/27/2021 19:19,Seeley Ave & Roscoe St,Winthrop Ave & Lawrence Ave,member
A0A29EB9D43A342A,classic_bike,12/23/2021 12:10,12/23/2021 12:15,Sheridan Rd & Montrose Ave,Winthrop Ave & Lawrence Ave,member
BB83B7B3ED320A31,classic_bike,12/11/2021 9:42,12/11/2021 9:51,Damen Ave & Sunnyside Ave,Winthrop Ave & Lawrence Ave,member
B2A36ED9C0873013,classic_bike,12/15/2021 13:12,12/15/2021 13:54,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
BB2BCCAEE0D368C8,classic_bike,12/06/2021 15:39,12/06/2021 15:45,Ashland Ave & 13th St,Wood St & Taylor St (Temp),member
DB4EDC205A7CE3A4,classic_bike,12/15/2021 14:41,12/15/2021 14:50,Clark St & Bryn Mawr Ave,Winthrop Ave & Lawrence Ave,member
194522D840A6976F,classic_bike,12/02/2021 10:50,12/02/2021 11:05,Campbell Ave & Montrose Ave,Winthrop Ave & Lawrence Ave,member
E008BC611671E8BC,classic_bike,12/13/2021 8:40,12/13/2021 8:43,Broadway & Wilson - Truman College Vaccination Site,Winthrop Ave & Lawrence Ave,member
D0725E61544760A3,electric_bike,12/15/2021 11:43,12/15/2021 11:55,Christiana Ave & Lawrence Ave,Winthrop Ave & Lawrence Ave,member
5ABE98F155AC40A4,classic_bike,12/16/2021 19:23,12/16/2021 19:58,Elston Ave & Wabansia Ave,Winthrop Ave & Lawrence Ave,member
,electric_bike,12/09/2021 9:53,12/09/2021 9:57,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
,classic_bike,12/16/2021 12:37,12/16/2021 12:50,Broadway & Berwyn Ave,Winthrop Ave & Lawrence Ave,casual
,electric_bike,12/22/2021 12:24,12/22/2021 12:33,Canal St & Taylor St,Wood St & Taylor St (Temp),member
,electric_bike,12/31/2021 16:07,12/31/2021 16:12,Sheridan Rd & Lawrence Ave,Winthrop Ave & Lawrence Ave,casual
287B7F75DB44D6BA,classic_bike,12/04/2021 15:19,12/04/2021 15:29,Damen Ave & Sunnyside Ave,Winthrop Ave & Lawrence Ave,member
639718EE04B34860,classic_bike,12/11/2021 19:00,12/11/2021 19:09,Damen Ave & Sunnyside Ave,Winthrop Ave & Lawrence Ave,casual
67149F754B084395,classic_bike,12/07/2021 19:06,12/07/2021 19:16,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),casual
B0A30DAA9095FCB9,electric_bike,12/06/2021 13:38,12/06/2021 13:46,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
066CEDA96DB313C8,classic_bike,12/04/2021 13:32,12/04/2021 13:53,Greenview Ave & Jarvis Ave,Winthrop Ave & Lawrence Ave,casual
C9E4D6B7C1BE7725,electric_bike,12/31/2021 19:33,12/31/2021 19:43,Sheffield Ave & Waveland Ave,Winthrop Ave & Lawrence Ave,casual
203C4F3230001593,classic_bike,12/14/2021 16:32,12/14/2021 16:44,Lakefront Trail & Bryn Mawr Ave,Winthrop Ave & Lawrence Ave,member
AD953D485B1F99B3,classic_bike,12/15/2021 20:01,12/15/2021 20:17,Halsted St & North Branch St,Larrabee St & Division St,member
66552A39772BA7B9,electric_bike,12/16/2021 9:48,12/16/2021 9:52,Spaulding Ave & Armitage Ave,Kedzie Ave & Milwaukee Ave,member
B963B2F12CBD1D3D,electric_bike,12/15/2021 9:10,12/15/2021 9:21,Smith Park,Wood St & Taylor St (Temp),member
F8DC6B6E9041E72C,electric_bike,12/13/2021 17:32,12/13/2021 17:40,Ritchie Ct & Banks St,St. Clair St & Erie St,member
EC1B36756B1F11E9,classic_bike,12/22/2021 17:14,12/22/2021 17:22,Clark St & Newport St,Southport Ave & Wellington Ave,casual
31F3E38A45E19E8F,classic_bike,12/03/2021 5:47,12/03/2021 5:50,LaSalle Dr & Huron St,St. Clair St & Erie St,member
2E9369988514AFD5,classic_bike,12/15/2021 5:52,,LaSalle Dr & Huron St,St. Clair St & Erie St,member
5418D4988F119D6F,classic_bike,12/01/2021 5:44,,LaSalle Dr & Huron St,St. Clair St & Erie St,member
4F554DF86AD5FF1C,electric_bike,12/09/2021 18:06,,Albany Ave & Bloomingdale Ave,Kedzie Ave & Milwaukee Ave,member
2B34B2A48D871E50,electric_bike,12/15/2021 7:00,12/15/2021 7:11,Clark St & Armitage Ave,St. Clair St & Erie St,member
8733AFB934C7FE03,classic_bike,12/17/2021 20:20,12/17/2021 20:23,Sheffield Ave & Wellington Ave,Southport Ave & Wellington Ave,member
AB83F228AF9963CF,classic_bike,12/15/2021 18:14,12/15/2021 18:18,Sheffield Ave & Wellington Ave,Southport Ave & Wellington Ave,member
DD781B8F96C4C791,electric_bike,12/30/2021 7:34,12/30/2021 7:45,N Damen Ave & W Chicago Ave,Wood St & Taylor St (Temp),casual
17D0AA129ECB1BFE,classic_bike,12/31/2021 11:35,12/31/2021 12:00,Halsted St & Willow St,Larrabee St & Division St,member
AD4A2479DD0D0813,classic_bike,12/04/2021 15:39,12/04/2021 15:52,Clark St & Armitage Ave,St. Clair St & Erie St,member
AB3974D9EFA4563A,classic_bike,12/30/2021 7:17,12/30/2021 7:24,Franklin St & Chicago Ave,St. Clair St & Erie St,member
3FC70E4D18EEDF56,classic_bike,12/05/2021 17:08,12/05/2021 17:17,Franklin St & Chicago Ave,Larrabee St & Division St,member
B0975AC6D099BB7E,classic_bike,12/15/2021 18:00,12/15/2021 18:22,Milwaukee Ave & Wabansia Ave,Kedzie Ave & Milwaukee Ave,casual
4CCE41785AA8EB14,electric_bike,12/29/2021 11:10,12/29/2021 11:20,Clinton St & Lake St,St. Clair St & Erie St,member
D32A8EEB19A10B43,docked_bike,12/26/2021 16:44,12/26/2021 18:13,Southport Ave & Clybourn Ave,Kedzie Ave & Milwaukee Ave,casual
D9FDCE3A8D5B42AC,classic_bike,12/23/2021 11:57,12/23/2021 12:05,Southport Ave & Clybourn Ave,Southport Ave & Wellington Ave,casual
1F5BE0C6C3D661D4,classic_bike,12/10/2021 6:54,12/10/2021 7:11,LaSalle St & Jackson Blvd,St. Clair St & Erie St,member
40528A6413A28782,electric_bike,12/03/2021 14:43,12/03/2021 15:06,LaSalle St & Jackson Blvd,Southport Ave & Wellington Ave,member
E64B9529697E439D,classic_bike,12/14/2021 7:32,12/14/2021 7:42,LaSalle St & Jackson Blvd,St. Clair St & Erie St,member
2F6922BE6691D958,electric_bike,12/14/2021 14:12,12/14/2021 14:39,LaSalle St & Jackson Blvd,Southport Ave & Wellington Ave,member
9E698BA70BD15F2F,classic_bike,12/14/2021 8:18,12/14/2021 8:34,LaSalle St & Jackson Blvd,St. Clair St & Erie St,member
09D87219B00F516B,classic_bike,12/06/2021 7:29,12/06/2021 7:40,,St. Clair St & Erie St,member
76BC5084D48BB003,classic_bike,12/23/2021 6:52,12/23/2021 7:06,,St. Clair St & Erie St,member
900C0570137ABA11,classic_bike,12/18/2021 11:36,12/18/2021 12:03,Campbell Ave & Montrose Ave,Kedzie Ave & Milwaukee Ave,member
B55FD8AC5348B348,electric_bike,12/16/2021 10:12,12/16/2021 10:16,Rush St & Hubbard St,St. Clair St & Erie St,member
0835A71F6C9F6A19,classic_bike,12/21/2021 11:29,12/21/2021 11:39,Ogden Ave & Chicago Ave,St. Clair St & Erie St,member
B3C64736804F80F8,electric_bike,12/09/2021 13:33,12/09/2021 14:14,Damen Ave & Leland Ave,St. Clair St & Erie St,member
4E810A6F6E974EA5,electric_bike,12/14/2021 18:18,12/14/2021 18:25,Albany Ave & Bloomingdale Ave,Kedzie Ave & Milwaukee Ave,member
F157118715171438,electric_bike,12/08/2021 6:22,12/08/2021 6:28,Columbus Dr & Randolph St,St. Clair St & Erie St,member
06F822F558C6093C,classic_bike,12/19/2021 3:28,12/19/2021 3:47,Winthrop Ave & Lawrence Ave,Wolcott (Ravenswood) Ave & Montrose Ave,casual
143231EE4774E519,classic_bike,12/16/2021 13:59,12/16/2021 14:14,Fairbanks St & Superior St,Larrabee St & Division St,member
6B050164A2E5593D,classic_bike,12/06/2021 7:33,12/06/2021 7:39,LaSalle Dr & Huron St,St. Clair St & Erie St,casual
CB0097AAB6C74EC1,electric_bike,12/31/2021 13:43,12/31/2021 13:53,Halsted St & Willow St,Southport Ave & Wellington Ave,casual
A80580F3F9FC7997,classic_bike,12/05/2021 13:18,12/05/2021 13:26,Burling St & Diversey Pkwy,Southport Ave & Wellington Ave,member
0C37283B6A495B03,electric_bike,12/06/2021 13:48,12/06/2021 14:14,LaSalle St & Jackson Blvd,Southport Ave & Wellington Ave,member
DCB469017AB3F0CE,classic_bike,12/06/2021 6:51,12/06/2021 7:06,LaSalle St & Jackson Blvd,St. Clair St & Erie St,member
90FED817501DAA60,classic_bike,12/10/2021 12:50,12/10/2021 13:09,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),casual
DD43D801A1C620C9,classic_bike,12/07/2021 6:59,12/07/2021 7:09,LaSalle St & Jackson Blvd,St. Clair St & Erie St,member
FC1215672D0CE2D5,classic_bike,12/23/2021 5:11,12/23/2021 5:27,Aberdeen St & Monroe St,St. Clair St & Erie St,member
85EB7912B367488F,electric_bike,12/13/2021 17:14,12/13/2021 17:23,Cityfront Plaza Dr & Pioneer Ct,Franklin St & Illinois St,member
B9C60ED9D39A3543,electric_bike,12/02/2021 17:55,12/02/2021 18:02,Sheffield Ave & Wellington Ave,Larrabee St & Webster Ave,casual
1A4EE13559D531C2,classic_bike,12/03/2021 18:32,12/03/2021 18:35,Damen Ave & Grand Ave,Damen Ave & Walnut (Lake) St,member
64B417F6E3943EE2,classic_bike,12/14/2021 7:07,12/14/2021 7:10,Rush St & Hubbard St,St. Clair St & Erie St,member
